NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
28,크레센도,드로르 자하비,,(주)티캐스트,(주)티캐스트,20210624,개봉영화,장편,독일,57,,,,,드라마,12세이상관람가,독립/예술영화
29,크루즈 패밀리: 뉴 에이지,조엘 크로포드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20210505,개봉영화,장편,미국,,,,,,애니메이션,전체관람가,일반영화
30,노매드랜드,클로이 자오,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20210415,개봉영화,장편,미국,181,,,,,드라마,12세이상관람가,독립/예술영화
31,빛나는 순간,소준문,"(주)명필름,웬에버스튜디오,명필름랩",,"(주)명필름,(주)씨네필운",20210630,개봉영화,장편,한국,262,,,,,드라마,12세이상관람가,독립/예술영화
32,부활: 그 증거,김상철,파이오니아21,,(주)영화사 진진,20201008,개봉영화,장편,한국,111,,,,211,다큐멘터리,전체관람가,독립/예술영화
33,메이드 인 루프탑,김조광수,(주)레인보우팩토리,,(주)엣나인필름,20210623,개봉영화,장편,한국,77,,,,,드라마,15세이상관람가,독립/예술영화
34,미나리,정이삭,,판씨네마(주),판씨네마(주),20210303,개봉영화,장편,미국,,,,,,드라마,12세이상관람가,독립/예술영화
35,스파이럴,대런 린 보우즈만,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,20210512,개봉영화,장편,헝가리,691,,,,,스릴러,청소년관람불가,일반영화
36,미스피츠,레니 할린,,(주)누리픽쳐스,(주)누리픽쳐스,20210603,개봉영화,장편,미국,21,,,,,액션,15세이상관람가,일반영화
37,애플,크리스토스 니코우,,주식회사 모쿠슈라픽쳐스,(주)다자인소프트,20210526,개봉영화,장편,기타,85,,,,,드라마,12세이상관람가,독립/예술영화
38,괴기맨숀,조바른,(주)엠씨엠씨,,(주)콘텐츠판다,20210630,개봉영화,장편,한국,110,,,,,공포(호러),15세이상관람가,일반영화
39,인트로덕션,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20210527,개봉영화,장편,한국,91,,,,,기타,12세이상관람가,독립/예술영화
40,썰,황승재,(주)에이디사공육,,(주)스마일이엔티,20210603,개봉영화,장편,한국,104,,,,769,코미디,청소년관람불가,독립/예술영화
41,극장판 콩순이: 장난감나라 대모험,이선명,(주)모꼬지,,(주)넥스트엔터테인먼트월드(NEW),20210505,개봉영화,장편,한국,690,,,,262,애니메이션,전체관람가,일반영화
42,흩어진 밤,"이지형,김솔","(주)타이거시네마,DGC",,영화배급협동조합 씨네소파,20210624,개봉영화,장편,한국,49,,,,,드라마,전체관람가,독립/예술영화
43,웬디,벤 제틀린,,(주)영화사 진진,"(주)영화사 진진,하이, 스트레인저",20210630,개봉영화,장편,미국,79,,,,,드라마,12세이상관람가,독립/예술영화
44,실크 로드,,,(주)퍼스트런,(주)디스테이션,20210609,개봉영화,장편,미국,106,,,,944,범죄,15세이상관람가,일반영화
45,강호아녀,지아 장 커,,(주)에스와이코마드,(주)에스와이코마드,20210610,개봉영화,장편,프랑스,45,,,,,드라마,15세이상관람가,독립/예술영화
46,그레타 툰베리,나탄 그로스만,,(주)영화사 진진,(주)영화사 진진,20210617,개봉영화,장편,미국,30,,,,,다큐멘터리,전체관람가,독립/예술영화
47,혼자 사는 사람들,홍성은,한국영화아카데미,,주식회사 더쿱,20210519,개봉영화,장편,한국,159,,,,,드라마,12세이상관람가,독립/예술영화
48,블라이스 스피릿,에드워드 홀,,,(주)이놀미디어,20210630,개봉영화,장편,영국,135,,,,,판타지,12세이상관람가,독립/예술영화
49,다크 앤드 위키드,브라이언 버티노,,(주)히스토리필름,와이드 릴리즈(주),20210630,개봉영화,장편,미국,164,,,,756,공포(호러),15세이상관람가,일반영화
50,전야,김상민,(주)영화사 길,,(주)이놀미디어,20210603,개봉영화,장편,한국,55,,,,787,액션,청소년관람불가,일반영화
51,청춘선거,민환기,오프 램프,,아이 엠,20210617,개봉영화,장편,한국,27,,,,924,다큐멘터리,12세이상관람가,독립/예술영화
52,더 파더,플로리안 젤러,,판씨네마(주),판씨네마(주),20210407,개봉영화,장편,영국,348,,,,,드라마,12세이상관람가,독립/예술영화
53,#위왓치유,"바르보라 차르포바,비트 클루삭",,,찬란,20210603,개봉영화,장편,기타,38,,,,912,다큐멘터리,청소년관람불가,독립/예술영화
54,화이트 온 화이트,,,대성필름,"대성필름,시네마 뉴원",20210610,개봉영화,장편,스페인,34,,,,811,드라마,12세이상관람가,독립/예술영화
55,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,김종해,(주)씨제이이엔엠,,(주)씨제이이엔엠,20210522,개봉영화,장편,한국,55,,,,324,공연,전체관람가,일반영화
56,프라도 위대한 미술관,발레리아 파리시,,,CGV ICECON,20210609,개봉영화,장편,이탈리아,22,,,,589,다큐멘터리,전체관람가,일반영화
57,더 스파이,도미닉 쿡,,(유)조이앤시네마,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",20210428,개봉영화,장편,미국,710,,,,903,스릴러,15세이상관람가,일반영화
58,아들의 이름으로,이정국,영화사 혼,,(주)엣나인필름,20210512,개봉영화,장편,한국,423,,,,696,드라마,12세이상관람가,독립/예술영화
59,더 데빌,이지나,씨제이 씨지브이(CJ CGV)(주),,CGV ICECON,20210623,개봉영화,장편,한국,19,,,,619,뮤지컬,15세이상관람가,일반영화
60,신해석 삼국지,후쿠다 유이치,,(주)미디어캐슬,"(주)리틀빅픽쳐스,(주)레드로버",20210624,개봉영화,장편,일본,17,,,,885,코미디,12세이상관람가,독립/예술영화
61,슈퍼노바,,,찬란,(주)디스테이션,20210512,개봉영화,장편,영국,184,,,,966,드라마,15세이상관람가,독립/예술영화
62,뱅퀴시,조지 갈로,,,(주)까멜리아이엔티,20210624,개봉영화,장편,미국,48,,,,89,액션,15세이상관람가,일반영화
63,까치발,권우정,다큐이야기,,(주)시네마달,20210603,개봉영화,장편,한국,27,,975,,559,다큐멘터리,12세이상관람가,독립/예술영화
64,데이팅 앰버,데이빗 프레인,,주식회사 왓챠,주식회사 왓챠,20210623,개봉영화,장편,기타,33,,955,,510,코미디,15세이상관람가,독립/예술영화
65,내겐 너무 소중한 너,"이창원,권성모",(주)파인스토리,,(주)파인스토리,20210512,개봉영화,장편,한국,449,,946,,412,드라마,12세이상관람가,독립/예술영화
66,쿠사마 야요이: 무한의 세계,,,오드,오드,20210519,개봉영화,장편,미국,38,,919,,483,다큐멘터리,전체관람가,독립/예술영화
67,포겟 미 낫-엄마에게 쓰는 편지,신선희,(주)민치앤필름,,커넥트픽쳐스(주),20210603,개봉영화,장편,한국,33,,878,,664,다큐멘터리,12세이상관람가,독립/예술영화
68,"좋은 빛, 좋은 공기",임흥순,반달,,(주)엣나인필름,20210428,개봉영화,장편,한국,62,,694,,472,다큐멘터리,12세이상관람가,독립/예술영화
69,명탐정 코난: 비색의 탄환,나가오카 치카,,,(주)씨제이이엔엠,20210416,개봉영화,장편,일본,844,,692,,326,애니메이션,12세이상관람가,일반영화
70,북샵,이자벨 코이젯트,,(주)콘텐츠판다,(주)콘텐츠판다,20210624,개봉영화,장편,스페인,9,,640,,323,드라마,전체관람가,독립/예술영화
71,"쿠오바디스,아이다",야스밀라 즈바니치,,M&M 인터내셔널,M&M 인터내셔널,20210519,개봉영화,장편,기타,44,,639,,315,드라마,15세이상관람가,독립/예술영화
72,2067,세스 라니,,주식회사 더쿱,예지림엔터테인먼트,20210603,개봉영화,장편,호주,36,,509,,179,어드벤처,12세이상관람가,독립/예술영화
73,라야와 마지막 드래곤,"돈 홀,카를로스 로페즈 에스트라다",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20210304,개봉영화,장편,미국,,,500,,500,애니메이션,전체관람가,일반영화
74,우리는 매일매일,강유가람,영희야 놀자,,㈜인디스토리,20210630,개봉영화,장편,한국,30,,468,,429,다큐멘터리,12세이상관람가,독립/예술영화
75,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",주식회사 컨텐츠썬,20210428,개봉영화,장편,영국,183,,467,,72,애니메이션,전체관람가,일반영화
76,레일로드 워,장성,,(주)엔케이컨텐츠,(주)디스테이션,20210630,개봉영화,장편,중국,45,,466,,371,액션,12세이상관람가,독립/예술영화
77,폭력의 그림자,,,(주)디오시네마,(주)디오시네마,20210617,개봉영화,장편,영국,33,,416,,177,범죄,청소년관람불가,독립/예술영화
78,"식물카페, 온정",최창환,매치컷(주),,매치컷(주),20210624,개봉영화,장편,한국,19,,410,,219,기타,전체관람가,독립/예술영화
79,신 테니스의 왕자 효테이 vs 릿카이 : 게임 오브 퓨처 후편,카와구치 케이이치로,,(주)얼리버드픽쳐스,(주)얼리버드픽쳐스,20210609,개봉영화,장편,일본,11,,368,,210,애니메이션,전체관람가,독립/예술영화
80,전주에서 길을 묻다,진승현,(주)진진엔터테인먼트필름,,주식회사 씨엠닉스,20210601,개봉영화,장편,한국,1,,360,,124,드라마,12세이상관람가,독립/예술영화
81,열아홉,우경희,K'arts,,(주)리틀빅픽쳐스,20210630,개봉영화,장편,한국,26,,310,,249,드라마,15세이상관람가,독립/예술영화
83,"조제, 호랑이 그리고 물고기들",타무라 코타로,,(주)에이원엔터테인먼트,(주)팝엔터테인먼트,20210331,개봉영화,장편,일본,399,,305,,305,애니메이션,12세이상관람가,독립/예술영화
84,자산어보,이준익,(주)씨네월드,,메가박스중앙(주)플러스엠,20210331,개봉영화,장편,한국,,,297,,80,사극,12세이상관람가,일반영화
85,푸드 몬스터,,,(주)나우콘텐츠,(주)이놀미디어,20210519,개봉영화,장편,중국,62,,292,0,0,애니메이션,전체관람가,일반영화
86,네가 내가 되었으면 좋겠다,김충길,주식회사 씨엠닉스,,주식회사 씨엠닉스,20210601,개봉영화,장편,한국,1,,280,,41,기타,12세이상관람가,독립/예술영화
87,범털 2: 쩐의 전쟁,강태호,(주)피터팬픽쳐스,,(주)피터팬픽쳐스,20210513,개봉영화,장편,한국,30,,271,,271,범죄,15세이상관람가,일반영화
88,고질라 VS. 콩,아담 윈가드,,워너브러더스 코리아(주),워너브러더스 코리아(주),20210325,개봉영화,장편,미국,,,250,0,0,액션,12세이상관람가,일반영화
89,"2021 스웨그 에이지 : 외쳐, 조선!","우진하,곽기영",(주)피엘종합기획,,(주)위즈온센,20210513,개봉영화,장편,한국,34,,244,,181,뮤지컬,12세이상관람가,일반영화
90,비커밍 아스트리드,퍼닐 피셔 크리스텐센,,알토미디어(주),알토미디어(주),20210512,개봉영화,장편,기타,70,,241,,98,드라마,15세이상관람가,독립/예술영화
91,정말 먼 곳,박근영,봄내필름,,그린나래미디어(주),20210318,개봉영화,장편,한국,204,,207,,207,드라마,12세이상관람가,독립/예술영화
92,소울,피트 닥터,"월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오",월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20210120,개봉영화,장편,미국,,,204,,67,애니메이션,전체관람가,일반영화
93,쇼크 웨이브 2,구예도,,(주)누리픽쳐스,(주)누리픽쳐스,20210520,개봉영화,장편,중국,61,,191,,151,액션,15세이상관람가,일반영화
94,꼬마 마법사 레미 : 견습 마법사를 찾아서,"사토 준이치,카마타니 하루카",,(주)얼리버드픽쳐스,(주)얼리버드픽쳐스,20210519,개봉영화,장편,일본,65,,182,,122,애니메이션,12세이상관람가,일반영화
95,스쿨 오브 락(樂),강호준,(주)콘텐츠나무,,(주)드림팩트엔터테인먼트,20210513,개봉영화,장편,한국,7,,177,,169,다큐멘터리,전체관람가,독립/예술영화
96,비와 당신의 이야기,조진모,(주)아지트필름,,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티",20210428,개봉영화,장편,한국,957,,173,,54,드라마,전체관람가,일반영화
97,좀비크러쉬: 헤이리,장현상,GATE6,,필름다빈,20210630,개봉영화,장편,한국,23,,171,,135,코미디,15세이상관람가,독립/예술영화
98,소리에 놀라지 않는 사자처럼,윤성준,스튜디오 에이에이,,(주)드림팩트엔터테인먼트,20210519,개봉영화,장편,한국,8,,167,,163,다큐멘터리,전체관람가,일반영화
99,아르코 라이브 뮤지컬 인사이드 윌리엄,,한국문화예술위원회,,(주)아이디어랩,20210526,개봉영화,장편,한국,14,,127,,101,공연,전체관람가,일반영화
100,아이들은 즐겁다,이지원,(주)영화사울림,,"메가박스중앙(주)플러스엠,(주)영화사울림",20210505,개봉영화,장편,한국,445,,89,,11,드라마,전체관람가,독립/예술영화
101,토토리! 우리 둘만의 여름,"실리에 살로몬센,아릴드 오스틴 아문센",,에이케이엔터테인먼트(주),(주)팝엔터테인먼트,20210519,개봉영화,장편,노르웨이,63,,69,,3,어드벤처,전체관람가,독립/예술영화
106,바보,,,,(주)라온컴퍼니플러스,20210610,개봉영화,장편,중국,1,,60,,60,드라마,전체관람가,일반영화
119,저승보다 낯선,여균동,우사유필름,,(주)스튜디오 보난자,20210630,개봉영화,장편,한국,9,,58,,50,드라마,15세이상관람가,독립/예술영화
120,미션 파서블,김형주,(주)노시스컴퍼니,,(주)메리크리스마스,20210217,개봉영화,장편,한국,930,,52,0,0,코미디,15세이상관람가,일반영화
121,크라이시스,니콜라스 자렉키,,(주)누리픽쳐스,(주)누리픽쳐스,20210520,개봉영화,장편,독일,50,,50,,30,드라마,15세이상관람가,일반영화
122,내일의 기억,서유민,"(주)아이필름코퍼레이션,(주)토리픽쳐스",,"(주)아이필름코퍼레이션,씨제이 씨지브이(CJ CGV)(주)",20210421,개봉영화,장편,한국,957,,49,,28,미스터리,15세이상관람가,일반영화
123,더 배니싱,크리스토퍼 스미스,,주식회사 디에스이이디,주식회사 디에스이이디,20210630,개봉영화,장편,영국,5,,47,,39,공포(호러),15세이상관람가,독립/예술영화
124,레저렉션 이펙트,,,,(유)조이앤시네마,20210601,개봉영화,장편,기타,21,,30,,12,SF,청소년관람불가,일반영화
125,흐린 하늘에 웃다,모토히로 카츠유키,,,(주)미디어캐슬,20210616,개봉영화,장편,일본,3,,27,,26,액션,15세이상관람가,일반영화
126,어른들은 몰라요,이환,(주)돈키호테엔터테인먼트,,(주)리틀빅픽쳐스,20210415,개봉영화,장편,한국,209,,25,,8,드라마,청소년관람불가,독립/예술영화
127,홀로도모르:우크라이나 대학살,조지 멘델룩,,세도나아이(주),세도나아이(주),20210606,개봉영화,장편,캐나다,1,,25,,25,드라마,15세이상관람가,일반영화
128,써니,오오네 히토시,,(주)콘텐츠판다,(주)콘텐츠판다,20210526,개봉영화,장편,일본,6,,24,,23,드라마,15세이상관람가,독립/예술영화
129,더 엑시트,,,,(유)조이앤시네마,20210622,개봉영화,장편,미국,18,,23,,7,판타지,15세이상관람가,일반영화
130,파리의 별빛 아래,클로스 드렉셀,,판씨네마(주),판씨네마(주),20210505,개봉영화,장편,프랑스,34,,22,,1,드라마,전체관람가,독립/예술영화
131,구독좋아요알림설정,유진 코틀리야렌코,,주식회사 왓챠,주식회사 왓챠,20210519,개봉영화,장편,미국,16,,21,,15,코미디,청소년관람불가,일반영화
132,레 미제라블,,,(주)영화사 진진,(주)영화사 진진,20210415,개봉영화,장편,프랑스,97,,21,,2,드라마,15세이상관람가,독립/예술영화
133,코지 판 투테,,,,(주)케빈앤컴퍼니,20210418,개봉영화,장편,독일,7,,21,,16,공연,12세이상관람가,일반영화
155,B급 청춘,민채연,유한회사 영화사 반딧불,,유한회사 영화사 반딧불,20210616,개봉영화,장편,한국,5,,18,,1,드라마,15세이상관람가,독립/예술영화
156,스파이의 아내,구로사와 기요시,,M&M 인터내셔널,M&M 인터내셔널,20210325,개봉영화,장편,일본,120,,13,,13,드라마,12세이상관람가,독립/예술영화
157,링: 더 라스트 챕터,츠루타 노리오,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20210512,개봉영화,장편,중국,85,,12,0,0,미스터리,15세이상관람가,독립/예술영화
158,별의 목소리 X 초속5센티미터,신카이 마코토,,,(주)미디어캐슬,,개봉영화,옴니버스,일본,5,,9,,9,애니메이션,12세이상관람가,일반영화
159,비밀의 정원,박선주,몬순픽쳐스,,필름다빈,20210408,개봉영화,장편,한국,159,,9,0,0,드라마,12세이상관람가,독립/예술영화
160,아무도 없는 곳,김종관,볼미디어(주),,(주)엣나인필름,20210331,개봉영화,장편,한국,374,,9,,8,드라마,15세이상관람가,독립/예술영화
162,글래디에이터 드래곤,,,,(유)조이앤시네마,20210625,개봉영화,장편,미국,8,,8,,1,판타지,15세이상관람가,일반영화
163,"무순, 세상을 가로질러",남승석,올록볼록 영화사,,영화배급협동조합 씨네소파,20210422,개봉영화,장편,한국,17,,8,0,0,다큐멘터리,전체관람가,독립/예술영화
164,스프링 송,유준상,쥬네스엔터테인먼트,,"주식회사 컨텐츠썬,(주)아우라픽처스",20210421,개봉영화,장편,한국,48,,6,0,0,드라마,전체관람가,독립/예술영화
170,미스,,,(주)월드시네마,"예지림엔터테인먼트,주식회사 더쿱",20210512,개봉영화,장편,프랑스,105,,3,0,0,코미디,15세이상관람가,독립/예술영화
171,내가 죽기를 바라는 자들,테일러 쉐리던,,워너브러더스 코리아(주),워너브러더스 코리아(주),20210505,개봉영화,장편,미국,669,,2,0,0,범죄,15세이상관람가,일반영화
172,컴 애즈 유 아,리차드 웡,,찬란,찬란,20210506,개봉영화,장편,미국,19,,2,0,0,코미디,15세이상관람가,독립/예술영화
190,배틀로얄 : 매드랜드,,,,(주)까멜리아이엔티,20210610,개봉영화,장편,일본,1,,1,0,0,액션,15세이상관람가,일반영화
214,적호서생,,,찬란,찬란,20210429,개봉영화,장편,중국,23,,1,,1,액션,12세이상관람가,독립/예술영화
